GO:1901142,insulin metabolic process,2081 3416
GO:1901143,insulin catabolic process,634 3416
GO:1904848,negative regulation of cell chemotaxis to fibroblast growth factor,406948 406950 406951
GO:0019835,cytolysis,727 729 730 731 732 733 735 2999 3001 3002 3004 4069 4277 5551 8542 23531 57151 79792 100507436
GO:0046185,aldehyde catabolic process,221 2821 10327
GO:1904842,response to nitroglycerin,6999
GO:1904843,cellular response to nitroglycerin,3297
GO:1904845,cellular response to L-glutamine,1535 1536 3297
GO:1904515,positive regulation of TORC2 signaling,9894
GO:0035115,embryonic forelimb morphogenesis,257 775 860 1382 1499 2019 3205 3207 3235 4487 4488 6469 6474 6910 6926 7020 7291 7473 7476 7483 8434 8626 8854 23322 25836 55764 60529 80856 116039 130497 140467 157506 340419
GO:0035116,embryonic hindlimb morphogenesis,257 652 1499 2249 2253 2719 2778 3899 4487 4488 4851 5307 5469 5915 5916 6469 6926 7291 7473 7476 7704 8626 23322 55636 60529 116039 130497 340419
GO:1990786,cellular response to dsDNA,8780
GO:1990481,mRNA pseudouridine synthesis,1736 54517 80324 83480 142940 142940
GO:0030431,sleep,1737 2030 2353 2903 3356 3606 5020 5021 5729 8911 117194
GO:0002091,negative regulation of receptor internalization,1742 4043 6311 6386 8898 26045 88455 124930 338692 347730 406976 406977
GO:0002090,regulation of receptor internalization,375 4289 6456 10211 22943 284654
GO:0002098,tRNA wobble uridine modification,8518 23587 25821 26610 27304 54859 55250 57604 81605 84705 90353 91801 91801 112970 285381 348180 100132911
GO:0006398,mRNA 3'-end processing by stem-loop binding and cleavage,7884 7884 25888 51692 51692 53981 134353 134353
GO:0006399,tRNA metabolic process,92675 112487
GO:0060532,bronchus cartilage development,6662 6722
GO:0043299,leukocyte degranulation,3055
GO:0060534,trachea cartilage development,5914 5916 6662 6722
GO:0060535,trachea cartilage morphogenesis,3202 4040 7477 340419
GO:0060536,cartilage morphogenesis,4208 4487 6591 6615 9421 9464
GO:0060537,muscle tissue development,26576 56983
GO:0060538,skeletal muscle organ development,1271 9215 101929726
GO:0060539,diaphragm development,445 6943 7490 7881 9242 10409 53834 64220 84976
GO:0006392,transcription elongation from mitochondrial promoter,79736
GO:0006393,termination of mitochondrial transcription,7978 7978 7978 80298
GO:0043297,apical junction assembly,387 389 1495 5586 7414 9948 85302 149461
GO:0006396,RNA processing,103 104 105 339 636 1659 1736 1996 3184 3185 3187 3189 3190 3191 3192 4857 5935 5936 5937 5939 6043 6044 6079 6080 6082 6083 6310 8106 8123 8446 8634 8732 8761 8944 9128 9297 9298 9299 9300 9301 9302 9304 9410 9584 9984 10180 10181 10199 10492 10521 10659 11030 11100 11218 22803 23064 24144 25826 26747 26765 26766 26767 26768 26769 26770 26771 26772 26773 26774 26775 26776 26777 26778 26779 26780 26781 26782 26783 26784 26785 26786 26787 26788 26789 26790 26791 26792 26793 26795 26796 26797 26798 26799 26800 26801 26802 26804 26805 26806 26807 26808 26809 26810 26811 26812 26813 26814 26815 26816 26817 26818 26819 26820 26821 26822 26843 26851 27037 29102 51574 55323 57018 65080 79039 83857 84546 84973 85028 85388 85389 85390 91380 94161 94162 94163 114599 114655 116936 116937 116938 125144 130951 132612 161931 162989 196441 283596 319103 319139 338427 338428 338429 338433 347686 347745 347746 574040 574042 594837 594838 594839 595097 595098 595099 595100 606500 619383 619498 619499 619505 619562 619563 619564 619565 619567 619568 619569 619570 641451 641648 652965 652966 654319 654320 654321 654322 677679 677681 677763 677765 677766 677767 677768 677769 677770 677771 677772 677773 677774 677775 677776 677777 677778 677780 677781 677792 677793 677794 677795 677796 677797 677798 677799 677800 677801 677802 677803 677804 677805 677806 677807 677808 677809 677810 677811 677812 677813 677814 677815 677816 677817 677818 677819 677820 677821 677822 677823 677824 677825 677826 677827 677828 677829 677830 677831 677832 677833 677834 677835 677836 677837 677838 677839 677840 677841 677842 677843 677844 677845 677846 677847 677848 677849 677850 677882 677885 684959 692053 692057 692058 692063 692072 692073 692075 692076 692084 692085 692086 692087 692088 692089 692090 692091 692092 692093 692106 692107 692108 692109 692110 692111 692148 692149 692157 692158 692195 692196 692197 692198 692199 692200 692201 692202 692203 692204 692205 692206 692207 692208 692209 692210 692211 692212 692213 692214 692215 692223 692225 692227 692229 692233 692234 692235 727676 727708 728606 767563 767564 767565 767566 767567 767568 767569 767577 767578 767579 767580 767581 767582 767583 767584 767585 767588 767589 767590 767591 767592 767593 767594 767595 767596 767597 767598 767599 767600 767603 767604 767605 767606 767608 767609 767610 767611 767612 780851 780852 780853 780854 100033413 100033414 100033415 100033416 100033417 100033418 100033419 100033420 100033421 100033422 100033423 100033424 100033425 100033426 100033427 100033428 100033429 100033430 100033431 100033432 100033433 100033434 100033435 100033436 100033437 100033438 100033439 100033440 100033441 100033442 100033443 100033444 100033445 100033446 100033447 100033448 100033449 100033450 100033451 100033453 100033454 100033455 100033456 100033458 100033460 100033603 100033799 100033800 100033801 100033802 100033803 100033804 100033805 100033806 100033807 100033808 100033809 100033810 100033811 100033812 100033813 100033814 100033815 100033816 100033817 100033818 100033821 100033822 100036563 100036564 100036565 100036566 100113379 100113380 100113381 100113382 100113384 100113389 100113391 100113392 100113393 100113402 100124516 100124534 100124535 100124536 100124537 100124538 100124539 100124540 100124541 100158262 100302143 100302234 100302743 100337591 100379132 100379141 100379250 100500918 100506409 100847052 100873856 100873857 101340250 101340251 101340252 101926996 102466864 104266958 104472715 106633801 106633804 107397391 107397392 109616958 109616959 109616960 109616961 109616962 109616963 109616964 109616965 109616966 109616967 109616968 109616969 109616970 109616972 109616973 109616974 109616976 109616977 109616978 109616979 109616980 109616981 109616982 109616983 109616984 109616985 109616986 109616987 109616988 109616989 109616990 109616992 109616993 109616994 109616995 109616996 109616997 109616998 109616999 109617000 109617001 109617003 109617004 109617005 109617006 109617007 109617008 109617009 109617010 109617011 109617012 109617013 109617014 109617015 109617016 109617017 109617018 109617019 109617020 109617021 109617022 109617023 109617024 109617025 109623459 109623460 109623469 109623480
GO:0006397,mRNA processing,103 104 105 339 676 677 708 1665 1996 2332 2334 3181 3297 3958 4154 4841 5511 5566 5725 5930 6041 6421 6426 6427 6429 6430 6432 6651 6651 6830 7307 7737 8175 8227 8241 8458 8487 8559 8570 8683 8882 9129 9169 9295 9343 9406 9444 9541 9584 9589 9924 9967 9991 10147 10150 10236 10262 10284 10291 10594 10595 10656 10657 10658 10713 10891 10930 10946 10949 10992 11044 11051 11051 11052 11129 11319 11338 22803 22927 22944 22984 22985 23076 23091 23210 23435 23543 23658 25819 25962 26993 26995 27254 27257 27258 29890 29974 51202 51329 51755 54033 54439 54715 54845 54890 54890 54998 55119 55131 55147 55544 55677 55702 55796 56339 57379 57661 57805 58506 58517 60493 64062 64506 79042 79810 80746 83740 83989 84081 84530 84530 84967 90826 91603 92906 116461 140890 144983 146713 151987 167153 201626 202559 221662 246175 255967 282996 283989 284695 285367 285672 378948 403314 474381 474382 494115 550643
GO:0035378,carbon dioxide transmembrane transport,358 358 6005
GO:0048589,developmental growth,133 657 2619 2625 2736 2737 2778 3207 4088 4089 6663 6722 7298 7458 8846 25836 50515 57178 64220 90780 126695 127343 259266
GO:0048588,developmental cell growth,3275 10425
GO:1990737,response to manganese-induced endoplasmic reticulum stress,468 1965 9451
GO:0035372,protein localization to microtubule,1729 1855 4281 9419 9585 10982 11043 22919 22919 22924 283489 283489
GO:0071812,positive regulation of fever generation by positive regulation of prostaglandin secretion,8600 8792
GO:0035377,transepithelial water transport,358 1080
GO:0061623,glycolytic process from galactose,2584
GO:0061621,canonical glycolysis,226 229 230 669 2023 2023 2026 2027 2597 2645 2821 3098 3099 3101 5211 5211 5213 5213 5214 5214 5223 5224 5230 5313 5315 7167 26330 83440 283209
GO:0045988,negative regulation of striated muscle contraction,156 477
GO:0045989,positive regulation of striated muscle contraction,476
GO:0061624,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate,216 229 3795 26007 132158
GO:2000534,positive regulation of renal albumin absorption,9370
GO:0045986,negative regulation of smooth muscle contraction,154 796 5743 10203
GO:0045987,positive regulation of smooth muscle contraction,100 147 148 1906 1907 2017 2149 3673 4887 5743 6722 6915 8877 10874 60675 93649 255743
GO:0045980,negative regulation of nucleotide metabolic process,978
GO:0009583,detection of light stimulus,23596
GO:0042538,hyperosmotic salinity response,551 4519 5020 6870 9076 59341
GO:0042534,regulation of tumor necrosis factor biosynthetic process,1524 51465 64170
GO:0042535,positive regulation of tumor necrosis factor biosynthetic process,177 351 566 943 943 1536 3315 3929 6693 7057 7096 7099 7305 9261 729230
GO:0042536,negative regulation of tumor necrosis factor biosynthetic process,602 2693 3586 10859 51738 54206
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,958 1270 1270 1436 1437 1442 1443 1444 1489 2056 2066 2261 2322 2534 2688 2688 2689 2690 3059 3066 3263 3280 3297 3440 3458 3479 3558 3562 3565 3569 3570 3570 3572 3572 3592 3593 3593 3596 3600 3606 3670 3717 3815 3952 3976 4067 5008 5175 5753 6352 6774 7124 7132 7422 8784 8995 9021 9244 9244 10464 11009 23529 23529 23568 50604 51561 54625 55620 59067 83666 85480 133396 133396 149233 282618 388585 406979 406980 406981 407006
GO:0042532,negative regulation of tyrosine phosphorylation of STAT protein,857 4771 5515 5518 5771 8651 8651 9021 10464 22876 54625 79893
GO:0044726,protection of DNA demethylation of female pronucleus,359787 359787
GO:0043128,positive regulation of 1-phosphatidylinositol 4-kinase activity,975
GO:0043129,surfactant homeostasis,1512 2034 6441 6441 7422 9476 26154 57333 79888 221395 653509 729238
GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,25 387 399 841 2099 2950 3065 5187 5494 5494 5495 5495 6095 6772 7088 7128 8737 8780 9100 9370 9971 10010 10133 10318 10771 22900 23005 23411 28952 29108 55870 56957 56957 79671 79931 80149 80149 84270 84807 91662 91662 153090 161725 171389 197358 197358 286827 406948 406949 406950 406951 406971 574456
GO:0006175,dATP biosynthetic process,132
GO:0003416,endochondral bone growth,1893 2121 2261 2263 4488 4921 54796 344901
GO:0003417,growth plate cartilage development,302 304 1311 4322 5914 5915 7059 10269
GO:0006171,cAMP biosynthetic process,107 107 108 109 109 111 111 111 112 112 113 114 115 55811 55811 196883
GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,284 825 2150 3315 3553 5170 7124 7474 8878 8904 8904 8945 54469 54923 55367 91662 153090
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,25 329 330 356 387 389 684 834 834 841 841 843 920 948 958 972 1147 1147 1236 1491 1499 1653 1893 1894 1896 1902 1936 2149 2150 2280 2316 2534 2697 3162 3357 3551 3551 3553 3557 3654 3654 3654 3661 3956 3965 4055 4055 4057 4215 4615 4919 4919 5071 5071 5494 5536 5579 5581 5587 5966 5970 6275 6283 6284 6285 6363 6366 6376 6398 6574 6885 6885 7052 7098 7099 7105 7124 7124 7124 7132 7188 7188 7189 7189 7189 7329 7334 7335 7706 8517 8517 8517 8600 8717 8737 8737 8743 8767 8772 8795 8837 8915 9020 9020 9188 9218 9370 9516 9641 10206 10206 10333 10342 10346 10392 10475 10475 10537 10537 10616 10616 10758 10758 10769 10783 10892 10913 11040 11043 11214 22954 23118 23390 23476 23636 24138 26057 26525 27032 27177 27178 27179 28952 29110 51026 51135 51135 51246 51523 51704 51704 54106 54386 54503 54602 54862 55072 55223 55504 55765 56300 56674 57153 57161 57162 57449 57506 57708 60401 64127 64127 64170 65018 79155 79594 79971 80216 80762 80833 81603 81858 81858 84336 84433 84639 84962 85363 85363 92140 92610 93978 114609 114769 124583 142678 148022 148022 148022 170506 222068 222643 257397 286343 339123 347734 353376 497661 541468 653519
GO:0048762,mesenchymal cell differentiation,650 655 2260 2263 3670 7046 8091 25937
GO:0035272,exocrine system development,25837 25837
GO:0021979,hypothalamus cell differentiation,5454 5626 9001 23440
GO:0048769,sarcomerogenesis,7273 8557 91807
GO:0045184,establishment of protein localization,25 288 1742 2316 3673 3837 3987 4163 4193 5347 5911 5962 7399 7415 8516 8852 9419 9798 9928 11277 22871 22873 23558 23603 25861 25988 27243 51057 55165 55165 55829 55920 57132 59338 64754 79139 79955 84059 90102 255743
GO:1902742,apoptotic process involved in development,6496 8882 55113 84466 114786 286046 343702 389668
GO:0045186,zonula adherens assembly,9231
GO:0045187,regulation of circadian sleep/wake cycle; sleep,1437 1814 5730 8863 10874
GO:1903545,cellular response to butyrate,9076
GO:1903546,protein localization to photoreceptor outer segment,585 7275 7287 7288 7289 51304 55812 388939
GO:0042450,arginine biosynthetic process via ornithine,435 5009
GO:0045188,regulation of circadian sleep/wake cycle; non-REM sleep,1141 3737
GO:0045189,connective tissue growth factor biosynthetic process,3565
GO:1903542,negative regulation of exosomal secretion,5071 7879 9525
GO:1903543,positive regulation of exosomal secretion,3458 6382 6385 6386 7251 7879 8027 9146 9525 10015 11267 23400 23400 27183 27243 55512
GO:0021978,telencephalon regionalization,650 652 6469 6496 9355 170825
GO:0060394,negative regulation of pathway-restricted SMAD protein phosphorylation,753 4091 4091 4092 4092 9241 9241 11117 11171 22943 26585 56937 56937 64081 83891 406890
GO:0060395,SMAD protein signal transduction,174 650 650 651 652 652 653 654 654 654 655 655 656 2353 2657 2658 2660 2661 2662 3172 3623 3624 3625 3626 3725 4012 4086 4086 4087 4088 4089 4090 4090 4093 4093 4435 4838 4920 6497 6862 7040 7042 7042 7043 7044 7431 8200 8200 9197 9210 9518 9518 9573 9688 9863 10220 10220 10432 10637 10923 27302 28996 83729 84913 121551 151449 353500 392255 392255 392255
GO:0060396,growth hormone receptor signaling pathway,1442 1443 1444 2688 2688 2689 2690 2690 3717 5295 5747 5829 6774 8835
GO:0060397,JAK-STAT cascade involved in growth hormone signaling pathway,1442 2688 2689 2690 3717 3717 3718 4067 5617 5618 5770 6774 6774 6776 6777 6777
GO:0060390,regulation of SMAD protein signal transduction,6711 7040 8200 10140 25937 58495
GO:0060391,positive regulation of SMAD protein signal transduction,142 652 654 657 1601 4089 4838 7040 7043 7046 9688 11030
GO:0060392,negative regulation of SMAD protein signal transduction,4856 8483 23625 64081 79674
